state,state_abbrev,jurisdiction,jurisdiction_type,date_enacted,duration,legal_basis,trigger,current_status,affected_projects,outcome,has_verify_tags,verify_count,cite_count,activity_level,enacted_status,moratorium_id,latitude,longitude,date_enacted_iso,date_enacted_uncertainty,duration_days,duration_kind,current_end_date_iso,sectors,trigger_categories
Ohio,OH,Pierce Township,Township,2026-02-11,8 months,Resolution 2026-002,"Zoning resolution did not define or regulate data center uses; concerns over compatibility, infrastructure demand, utility use, noise, scale, and property impacts","Extended; active as of 2026-09-23 through 2027-05-31. Trustees first extended Resolution 2026-002 to February 2027, then on 2026-09-09 extended it again to 2027-05-31 after Crane pitched a data center near the former Beckjord plant; planning and zoning will discuss restrictions on 2026-10-06.",No specific project identified,Township staff and Zoning Commission directed to develop text or map amendments,False,0,0,High,extended,oh-pierce-township-2026,39.020225,-84.262610,2026-02-11,exact,240,fixed_days,2027-05-31,"[""data_center""]","[""regulatory_gap"", ""infrastructure_capacity"", ""noise"", ""land_use_compatibility"", ""property_values""]"
Ohio,OH,Pioneer,Village,"2026-09-14 (village council regular meeting, 6-0 vote; per The Village Reporter and Bryan Times)","Six months (180 days), can be ended early by council",Pioneer Village Council legislation imposing a six-month moratorium on data centers (form and number not reported),Cervenka Development Partners plan to buy the former AquaBounty Technologies property and build a 20 MW data center; concerns over energy use and noise/health.,"Active as of 2026-09-23; six-month moratorium adopted 2026-09-14 runs to about 2027-03-13 while studies are done, including a new electrical study.",Proposed 20 MW data center at the former AquaBounty site (Cervenka Development Partners).,Council to conduct studies (including an electrical study); zoning not changed; planning commission and council approvals still required.,False,0,0,High,active,oh-pioneer-2026,41.680054,-84.553014,2026-09-14,exact,180,fixed_days,,"[""data_center""]","[""specific_project"",""grid_energy"",""noise""]"
Ohio,OH,Plain City,Village,"2026-08-10 (Village Council vote on second reading, unanimous, Ordinance 37-2026; per Columbus Dispatch and Marysville Journal-Tribune)",One year; council may extend or remove by legislation,"Ordinance 37-2026, 'Establishing a Temporary Moratorium on Data Center Development Within the Corporate Limits of the Village of Plain City and Declaring an Emergency' (adopted 2026-08-10); does not apply to applications filed before 2026-08-05 or to land already zoned for data center use.",Council-directed preparation of moratorium legislation on new data center applications,"Active as of 2026-09-23; Ordinance 37-2026 (one-year moratorium on accepting development applications that include data centers) adopted unanimously 2026-08-10, running to about 2027-08-10.",,Council enacted a one-year moratorium (Ord. 37-2026) to research and develop data center zoning regulations.,False,0,0,High,active,oh-plain-city-undated,40.107882,-83.266968,2026-08-10,exact,365,fixed_days,2027-08-10,"[""data_center""]","[""regulatory_gap""]"
Ohio,OH,Plain Township,Township,2026-03-24,12 months,Trustee resolution [CITE primary text not captured],Stark County data center concern,Reported active,Not specified,No replacement zoning captured,False,0,0,High,active,oh-plain-township-2026,40.830000,-81.370000,2026-03-24,exact,365,fixed_days,,"[""data_center""]","[""specific_project""]"
Ohio,OH,Plain Township (Wood County),Township,2026-03 (week of 2026-03-09; BG Independent News on 2026-03-13 reported Plain Township adopted a moratorium 'this week'); exact date not found,Not reported (temporary moratorium; term not stated in the only available source),Township trustee resolution/motion imposing a temporary data center moratorium (R.C. Chapter 519 township zoning); resolution number not found,Residents voiced concerns in February 2026 (per trustee Jim Rossow).,"Reported adopted (per BG Independent News, 2026-03-13); term and expiry not published, so whether it remains in effect as of 2026-09-23 is unverified. [VERIFY instrument number; primary source (news-only evidence) not confirmed at confidence 0.5 in the 2026-09 refresh]","None named; context is the $800 million Meta data center under construction in Middleton Township, Wood County.",Trustees adopted a temporary moratorium on data centers to allow time to research impacts and consider zoning.,True,1,0,High,active,oh-plain-township-wood-county-2026,40.090364,-82.792566,2026-03,month_only,,unknown,,"[""data_center""]","[""other""]"
Ohio,OH,Pleasant Township (Franklin County),Township,"2026-02-24 (Board of Trustees, Resolution 11 at the February 24 meeting; per township meeting-highlights document and petition citing minutes; Columbus Dispatch reports a 2-1 vote in February)",No time limit stated in the resolution per Columbus Dispatch; OCJ map lists one year (to February 2027),Pleasant Township (Franklin County) Trustee Resolution 11 (2026) placing a moratorium on any building of data centers in the township,"Stream Data Centers / Headwaters proposal for a 300+ acre data center campus between Rensch and Beatty roads spanning Grove City, Jackson Township and Pleasant Township, with possible annexation to Grove City.","Active as of 2026-09-23 (no rescission found); moratorium on data center construction adopted 2026-02-24; term unclear (possibly open-ended, OCJ says one year). [VERIFY primary source (news-only evidence) not confirmed at confidence 0.65 in the 2026-09 refresh]","Rensch Road data center campus (Headwaters / Stream Data Centers), part of which is in Pleasant Township and may be annexed to Grove City.",Moratorium on data center building in the township; annexation to Grove City could remove the land from township zoning.,True,1,0,High,active,oh-pleasant-township-franklin-county-2026,39.866929,-83.184622,2026-02-24,exact,,unknown,,"[""data_center""]","[""specific_project""]"
Ohio,OH,Portage Township (Wood County),Township,2026-03 (week of 2026-03-09; BG Independent News on 2026-03-13 reported Portage Township adopted a moratorium 'this week'); exact date not found,Not reported (temporary moratorium; term not stated in the only available source),Township trustee resolution/motion imposing a temporary data center moratorium (R.C. Chapter 519 township zoning); resolution number not found,Township was approached about a possible site for a data center or wind farm.,"Reported adopted (per BG Independent News, 2026-03-13); term and expiry not published, so whether it remains in effect as of 2026-09-23 is unverified. [VERIFY instrument number; primary source (news-only evidence) not confirmed at confidence 0.5 in the 2026-09 refresh]","None named; context is the $800 million Meta data center under construction in Middleton Township, Wood County.",Trustees adopted a temporary moratorium on data centers to allow time to research impacts and consider zoning.,True,1,0,High,active,oh-portage-township-wood-county-2026,41.124532,-83.726796,2026-03,month_only,,unknown,,"[""data_center""]","[""specific_project""]"
Ohio,OH,Prairie Township (Franklin County),Township,2026-04-15 (Board of Trustees adopted Resolution 18-26; effective immediately),"Six months, until 11:59 p.m. October 15, 2026","Prairie Township (Franklin County) Trustee Resolution No. 18-26, six-month moratorium on zoning permits for data centers","Karis Critical CMH LLC evaluating 127 acres in Prairie and Brown townships (Big Darby watershed) for a data center; strain on land, power and water; noise; pending HB 646.",Active as of 2026-09-23; six-month moratorium adopted 2026-04-15 expires 2026-10-15 unless extended; data center zoning amendments in draft (open houses June 25 and July 7).,"Karis Critical CMH LLC site around 535 Cole Road (127 acres, Big Darby Creek watershed).",Zoning Commission and consultants drafting data center text amendments to the zoning resolution.,False,0,0,High,active,oh-prairie-township-franklin-county-2026,39.935178,-83.194110,2026-04-15,exact,,until_date,,"[""data_center""]","[""specific_project"",""grid_energy"",""water"",""noise"",""land_use_compatibility"",""environmental""]"
Ohio,OH,Providence Township,Township,2026-04-15,12 months,"Trustee action using Waterville Township language, per Toledo Free Press [CITE primary text not captured]",Residents' concern about potential east-side township data center siting and lack of zoning language,Active,No specific application identified,Township intends to follow Waterville Township committee recommendations for zoning updates,False,0,0,High,active,oh-providence-township-2026,39.324878,-84.192426,2026-04-15,exact,365,fixed_days,,"[""data_center""]","[""regulatory_gap"", ""land_use_compatibility""]"
Ohio,OH,Ravenna,City,2026-04-20,12 months,City Council ordinance/paperwork reported by Record-Courier [CITE primary text not captured],Property owner interest in a data center at a former GE manufacturing site and gap in zoning code,Active,Potential State Route 14/former GE site; existing 500-server bitcoin mining operation reported on property,"Study and drafting of zoning code for data centers, server farms, and cryptocurrency mining facilities",False,0,0,High,active,oh-ravenna-2026,41.157557,-81.242047,2026-04-20,exact,365,fixed_days,,"[""data_center"", ""cryptocurrency_mining""]","[""specific_project"", ""regulatory_gap""]"
Ohio,OH,Richfield,Village,"2026-03-03 (Village Council, readings suspended; Ordinance 18-2026, 180 days); extended 2026-09-03 at a special meeting by Ordinance 74-2026 (additional 180 days, emergency)","180 days (2026-03-03 to about 2026-08-30), plus an additional 180-day moratorium enacted 2026-09-03 (to about 2027-03-02)","Ordinance No. 18-2026 (Village of Richfield), 180-day moratorium on zoning certificates for NAICS 518 data processing, hosting and related services (data centers); extended by Ordinance No. 74-2026, an additional 180-day moratorium, emergency","Data centers' large buildings, high electricity and water use and noise; village wants resources and infrastructure in place and new rules folded into its first full zoning code rewrite since 2010.","Extended and active as of 2026-09-23; 180-day moratorium of 2026-03-03 was followed by an additional 180-day moratorium adopted 2026-09-03 running to about 2027-03-02, pending the village zoning code rewrite.",None named.,"Council paused data center zoning certificates while consultants (TSW) and staff complete a full zoning code rewrite; extended by six months in September 2026. A parallel multifamily-housing moratorium (Ord. 19-2026, extended by Ord. 75-2026) was adopted at the same meetings.",False,0,0,High,extended,oh-richfield-2026,41.239777,-81.638178,2026-03-03,exact,180,fixed_days,,"[""data_center""]","[""regulatory_gap"",""grid_energy"",""water"",""noise"",""infrastructure_capacity""]"
Ohio,OH,Richfield Township,Township,2026-02-17,12 months,"Resolution 021726-01, a 12-month moratorium on data center facilities, energy-producing/storage facilities, and commercial/industrial high-energy-use facilities in all zoning districts, adopted as an emergency measure (citing the lack of a zoning inspector).",Anthony Wayne area data center concern,"Active as of 2026-09-23. Confirmed via Richfield Township's own February 17, 2026 meeting minutes (primary source), which record Trustee Loeffler presenting 'a resolution establishing a temporary moratorium' with the stated scope (data center facilities, energy-producing/storage facilities, commercial/industrial high-energy-use facilities in all zoning districts) and reference 'attached resolution 021726-01 adopting the resolution establishing a 12-month moratorium.' No rescission, repeal, or amendment was found in the township's subsequent March 18, 2026 meeting minutes (the most recent written minutes located), which instead note a trustee's report from a Lake Erie Regional Meeting discussing data centers regionally with no mention of repealing the township's own pause. Note: Richfield Township is in Lucas County (Anthony Wayne-area, near Whitehouse/Waterville), distinct from the separate Village of Richfield in Summit County, which passed its own, unrelated data center moratorium (Ordinance 18-2026) around the same time; some search results conflate the two.",Not specified,No replacement zoning captured,False,0,0,High,active,oh-richfield-township-2026,41.240403,-81.607248,2026-02-17,exact,365,fixed_days,,"[""data_center""]","[""specific_project"", ""land_use_compatibility""]"
Ohio,OH,Rittman,City,"2026-04-13 (city council adopted Ordinance No. 8519 on third reading, all yeas; per approved minutes of the 2026-04-13 meeting)",180 days; council may rescind earlier,"City of Rittman Ordinance No. 8519 (declared an emergency): 180-day moratorium on receipt, processing, issuance and approval of zoning certificates for NAICS 518 data processing, hosting and related services (data centers)","Planning and Zoning Code needs review and updating to ensure proper development and that the city has processes, resources and infrastructure for data center demand.",Active as of 2026-09-23; 180-day moratorium adopted 2026-04-13 runs to about 2026-10-10. Minutes say the matter would come back to council in October; no extension found yet.,None named.,City to research and update its Planning and Zoning Code for data centers; matter to return in October 2026.,False,0,0,High,active,oh-rittman-2026,40.972364,-81.781175,2026-04-13,exact,180,fixed_days,,"[""data_center""]","[""regulatory_gap"",""infrastructure_capacity""]"
Ohio,OH,Scioto Township,Township,2026-03-05 (Thursday trustee meeting per Scioto Post; Trustee Wasmus introduced 2 weeks earlier; debate over 6 vs 12 months ended in 12-month vote),12 months (Trustee Wolfe's 6-month proposal rejected),Trustee resolution reported by Scioto Post [CITE: resolution number not posted to township website 2026-04-29],"Rapid AI/data center expansion and township zoning concerns; current zoning code has ""little to no language"" addressing such facilities",Reported active,No specific project identified,Zoning language review expected during 12-month moratorium,False,0,0,High,active,oh-scioto-township-2026,40.293982,-83.188294,2026-03-05,exact,365,fixed_days,,"[""data_center""]","[""regulatory_gap"", ""land_use_compatibility""]"
Ohio,OH,Shalersville Township,Township,"2025-11 (Board of Trustees; exact vote date not found; per trustee chairman's account reported by Weekly Villager, June 2026); extended six months in early April 2026 (Record-Courier)","Six months (Nov 2025 to about May 2026), extended by six months in April 2026 to early November 2026; trustees said Aug. 18, 2026 they would extend another six months if needed","Board of Trustees resolution (township zoning, R.C. Chapter 519) imposing a six-month moratorium on data center applications; six-month extension resolution April 2026 (numbers not found)","Proposed 257-acre data center campus by Geis Construction and Bitdeer near Beck Road/SR 44 north of the Ohio Turnpike; trustees wanted time to write conditional-use standards for lights, noise, landscaping, building size, utilities, water and fire suppression.",Active (extended) as of 2026-09-23; six-month moratorium from November 2025 was extended six months in April 2026 and runs to early November 2026; trustees said on 2026-08-18 they would extend again if the noise study is not done.,"Geis Construction / Bitdeer 257-acre data center campus (Turnpike Commerce Park area, SR 44 / Beck Road); trustees denied Geis's request to lift the moratorium in April 2026.","Trustees imposed and then extended the moratorium while the zoning commission amended conditional-use rules for data centers (including Sept. 10, 2026 amendments on noise/light-industrial uses) and commissioned a noise study.",False,0,0,High,extended,oh-shalersville-township-2025,41.237839,-81.245655,2025-11,month_only,180,fixed_days,,"[""data_center""]","[""specific_project"",""regulatory_gap"",""noise"",""water"",""grid_energy"",""fire_safety""]"
Ohio,OH,Shawnee Township,Township,2026-04-13,18 months,Trustee resolution reported by WLIO [CITE primary text not captured],"Zoning board recommendation and resident concern over data centers, battery energy storage systems, and solar energy fields",Active,No specific project identified,Study period for multi-sector land-use regulations,False,0,0,High,active,oh-shawnee-township-2026,39.604791,-82.211537,2026-04-13,exact,540,fixed_days,,"[""data_center"", ""battery_storage"", ""solar""]","[""regulatory_gap"", ""land_use_compatibility""]"
Ohio,OH,South Bloomfield,Village,2025-12-15,180 days,"Ordinance 2025-28, 'An Ordinance Imposing a 180-Day Moratorium on the Receipt, Processing, Issuance, and Approval of Any Application for a Zoning Certificate for Any Use Related to Data Processing, Hosting and Related Services (Data Centers) and Declaring an Emergency', passed December 15, 2025 as an emergency measure.","Pickaway County data center interest, health concerns, unanswered questions, and zoning-code review","Confirmed as of 2026-09-23: the 180-day moratorium (Ordinance 2025-28) expired on its own terms around 2026-06-13. Independent reporting from The Ohio Newsroom/Statehouse News Bureau (2026-02-26) and Scioto Post (2026-03) both describe South Bloomfield as having 'preemptively eliminat[ed] all areas of industrial zoning, in order to avoid applications from data centers,' corroborating the row's existing 'outcome' (new 2025 zoning book that does not list data centers as a permitted use). No extension or replacement moratorium was found; the village's approach has moved from a temporary pause to eliminating the zoning category itself.",Possible Crites Farm discussion; no formal project confirmed in captured reporting,Village reportedly adopted new zoning code that does not list data centers as permitted uses,False,0,0,High,replaced,oh-south-bloomfield-2025,39.718396,-82.986849,2025-12-15,unverified,180,fixed_days,,"[""data_center""]","[""regulatory_gap"", ""land_use_compatibility"", ""other""]"
Ohio,OH,South Point,Village,"2026-05-12 (Village Council regular May meeting, third reading, 4-2 vote; per Ironton Tribune report of Sunday 2026-05-17 saying 'passed on Tuesday')",Six months,"Village of South Point ordinance (number not published), a six-month moratorium on AI data centers, passed on third reading","A presentation by a consultant for StrataX, a renewable-powered 'micro' data center developer interested in a site in the village industrial park (fly-ash field). Council wanted time to study legal, fiscal and health issues and revenue capture.","Active as of 2026-09-23 (presumed); six-month moratorium passed 2026-05-12. Because it passed on third reading without a reported emergency clause, it likely took effect about 30 days later and would run to roughly mid-November to mid-December 2026. No extension or repeal found. [VERIFY instrument number; primary source (news-only evidence) not confirmed at confidence 0.62 in the 2026-09 refresh]",StrataX micro data center concept (solar plus battery storage) presented by Dean Green of Grain Consulting on 2026-04-07 for a site in South Point.,"Study of legal options (zoning, reporting, siting conditions, revenue-sharing) for AI and micro data centers.",True,1,0,High,active,oh-south-point-2026,38.417860,-82.586270,2026-05-12,exact,180,fixed_days,,"[""data_center""]","[""specific_project"",""regulatory_gap"",""other""]"
Ohio,OH,Spencer Township,Township,2026-03-05,12 months,"Resolution 2026-03-05, imposing a 12-month moratorium on 'the approval, establishment or construction of advanced manufacturing facilities or uses' within Spencer Township, prepared by Legal Counsel Jeff Stopar and adopted by unanimous roll-call vote (Kester, Havens, Hood).",Anthony Wayne area data center concern,"Active as of 2026-09-23. Confirmed via Spencer Township's own March 5, 2026 meeting minutes (primary source): 'Jeff Stopar, Legal Counsel, prepared a moratorium Resolution 2026-03-05 imposing a temporary moratorium on the approval, establishment or construction of advanced manufacturing facilities or uses within Spencer township for 12 months. After discussion, Trustee Hood made a motion to approve the Resolution, Trustee Havens seconded. Roll call vote: Trustee Kester: yes, Trustee Havens: yes, Trustee Hood: yes.' The same minutes note the township had separately already adopted a related zoning text amendment; Trustee Hood clarified that the text amendment did not substitute for continued due diligence on advanced manufacturing/data center uses. No rescission, extension, or replacement was found in the township's July 9, 2026 meeting minutes (the most recent written minutes located), the only other 2026 written minutes checked beyond the adopting meeting.",Not specified,No replacement zoning captured,False,0,0,High,active,oh-spencer-township-2026,41.535000,-83.790000,2026-03-05,exact,365,fixed_days,,"[""data_center""]","[""specific_project""]"
Ohio,OH,Sprigg Township,Township,2026-03-02,12 months voluntary moratorium,Trustee action reported by WCPO [CITE primary text not captured],Proposed data center activity around the former Stuart power plant in Adams County,Reported active,Stuart plant-area data center proposal; Army Corps Nationwide Permit No. 39 reported,Ohio Residents for Responsible Development petition activity intensified,False,0,0,High,active,oh-sprigg-township-2026,38.693876,-83.658924,2026-03-02,exact,365,fixed_days,,"[""data_center""]","[""specific_project"", ""land_use_compatibility""]"
Ohio,OH,Springfield,City,"2026-07-14 (second reading, 5-0)",6 months,"City Commission ordinance, passed 5-0 on second reading; Ordinance 159-26",City study of 'High-Density Computing Facilities' as a land use before permitting is resumed,Active as of 2026-07-31; runs through approximately 2027-01-10,,"City Commission passed Ordinance 159-26 by a 5-0 vote after its second reading, imposing a six-month moratorium on the establishment, development, processing, review, and approval of High-Density Computing Facilities",False,0,0,High,active,oh-springfield-2026,39.923405,-83.810138,2026-07-14,exact,180,fixed_days,,"[""data_center""]","[""regulatory_gap""]"
Ohio,OH,St. Bernard,City,"Pending: 12-month moratorium legislation before council, vote possible Thursday 2026-09-24 (per WVXU 2026-09-23)",12 months (proposed),"Proposed St. Bernard council legislation for a 12-month moratorium on accepting/processing applications, permits and approvals for data centers (number not found)","CAI Investments proposal to convert part of the former St. Bernard Soap Company / P&G Ivorydale plant into a 150,000 sq ft, 24 MW data center; no data center regulations in the code.",Pending as of 2026-09-23; council could vote on the 12-month moratorium at its 2026-09-24 meeting. BZA to consider the conditional-use application on Oct. 12. [VERIFY instrument number; adoption date; primary source (news-only evidence) not confirmed at confidence 0.6 in the 2026-09 refresh],"CAI Investments LLC data center at the former St. Bernard Soap Company (P&G Ivorydale) building on Spring Grove Avenue; 150,000 sq ft, 24 MW.",Pending council vote; developer says the tenant will leave if the moratorium passes.,True,1,0,High,pending,oh-st-bernard-undated,39.167001,-84.498557,,unverified,365,fixed_days,,"[""data_center""]","[""specific_project"",""regulatory_gap""]"
Ohio,OH,St. Clair Township (Butler County),Township,"2026-05-05 (Board of Trustees; yearlong moratorium resolution, per Journal-News 2026-05-11)",12 months,St. Clair Township (Butler County) Board of Trustees resolution imposing a one-year moratorium on data centers (number not located),The City of Trenton moved to annex about 600 acres of St. Clair and Madison township land for a second data center (later tied to Amazon Web Services). The trustees also cited the need to update the zoning resolution and a planned state data center study commission.,Active as of 2026-09-23; 12-month moratorium adopted 2026-05-05 runs to about 2027-05-05. Trenton withdrew its annexation petition in September 2026.,Proposed Amazon Web Services data center tied to Trenton's annexation petition for about 600 acres in St. Clair and Madison townships. The petition was withdrawn in September 2026; AWS could still pursue township zoning.,The trustee plans to present data center regulations to the zoning commission; the township also objected to Trenton's annexation.,False,0,0,High,active,oh-st-clair-township-butler-county-2026,40.692031,-80.575488,2026-05-05,exact,365,fixed_days,,"[""data_center""]","[""specific_project"",""regulatory_gap""]"
Ohio,OH,St. Marys,City,2026-06-22 (passed with one abstention),12 months,City Council Emergency Resolution 2026-08,"Resident Dakota Humphries raised environmental, utility, infrastructure, privacy, and economic concerns at a May 11 meeting; city officials said no developer had contacted the city",Active as of 2026-07-31; runs through approximately 2027-06-22,,"Council passed Emergency Resolution 2026-08 with one abstention, imposing a 12-month moratorium on establishing or converting buildings to data centers and on development or construction that would allow the use, while the city reviews federal, state, and local rules",False,0,0,High,active,oh-st-marys-2026,40.542270,-84.389396,2026-06-22,exact,365,fixed_days,,"[""data_center""]","[""regulatory_gap"",""other""]"
Ohio,OH,Streetsboro,City,"2026-04-27 (City Council, 6-0, emergency; per approved minutes of the 4/27/26 regular meeting)",One year; may be extended at council's discretion,"Ordinance No. 2026-70 (T-7990), emergency, placing a temporary moratorium on planning, zoning and building permits, approvals and certificates for data centers, crypto mining facilities and substantially similar uses","Preemptive pause (Planning Commission recommendation of April 14, 2026) to update the zoning code amid Portage County data center proposals; mayor has said he envisions a permanent ban.",Active as of 2026-09-23; one-year moratorium adopted 2026-04-27 runs to about 2027-04-27 while planners update the zoning code.,None named.,Council adopted a one-year moratorium on permits for data centers and crypto mining facilities so the city can enact permanent zoning code changes.,False,0,0,High,active,oh-streetsboro-2026,41.239223,-81.345941,2026-04-27,exact,365,fixed_days,,"[""data_center"",""cryptocurrency_mining""]","[""regulatory_gap"",""land_use_compatibility""]"
Ohio,OH,Sunbury,City,2026-04-15 (City Council unanimous vote on first reading with rules suspended; Resolution 2026.12),"Through January 31, 2027, extendable by majority vote","City of Sunbury Resolution No. 2026.12, temporary moratorium on data centers (permits, certificates of use, development plans, rezoning to L-I) through January 31, 2027","Resident opposition to a planned Amazon Web Services data center (~$2 billion) at Sunbury's Business and Technology Park; concerns over property values, noise, health, grid, environment and water.",Active as of 2026-09-23; moratorium adopted 2026-04-15 runs through 2027-01-31 unless extended or lifted.,Amazon Web Services data center planned at Sunbury Business and Technology Park (SR 37 / Vans Valley Road); 330-acre rezoning request.,City administration and council reviewing federal/state law and city zoning; studying data center impacts.,False,0,0,High,active,oh-sunbury-2026,40.242562,-82.859067,2026-04-15,exact,,until_date,,"[""data_center""]","[""specific_project"",""property_values"",""noise"",""grid_energy"",""environmental"",""water""]"
Ohio,OH,Swancreek Township (Fulton County),Township,"2026-05 (Board of Trustees vote at the early-May meeting; moratorium effective May 5, 2026 per The Village Reporter)","Six months, effective May 5 and expiring Nov. 5, 2026",Swancreek Township (Fulton County) Board of Trustees motion/resolution imposing a six-month moratorium on zoning permits for data centers and solar fields (number not found),Zoning Commission chair sought time to draft data center and solar regulations; trustee worried the local grid and infrastructure could not handle a data center.,Active as of 2026-09-23; six-month moratorium effective 2026-05-05 expires 2026-11-05. Zoning Commission drafting data center/solar rules (conditional use in M1/M2). [VERIFY instrument number; primary source (news-only evidence) not confirmed at confidence 0.5 in the 2026-09 refresh],None named.,Zoning Commission drafting data center and solar field regulations for the zoned areas; considering a ballot issue for the unzoned areas.,True,1,0,High,active,oh-swancreek-township-fulton-county-2026,41.537719,-83.940839,2026-05,month_only,,until_date,,"[""data_center"",""solar""]","[""regulatory_gap"",""grid_energy"",""infrastructure_capacity""]"
Ohio,OH,Tallmadge,City,2026-04-13,6 months or until code changes/revocation,Ordinance 2026-38,"Current zoning code may not address energy and water consumption, land use, building quality, aesthetics, lighting, noise, location, and environmental effects","Active as of 2026-09-23; Ordinance 2026-38 (six-month moratorium, public hearing closed 6:30 p.m. with no comment, adopted 7-0 the same evening on 2026-04-13) remains in effect through its stated October 10, 2026 expiration. On 2026-09-10, Tallmadge City Council's Planning & Zoning Committee opened a first reading of Ordinance 2026-74, which would extend the moratorium for an additional 12 months effective 2026-10-13 (i.e., immediately upon the current moratorium's expiration), following a public hearing scheduled for 2026-10-08. As of this pass Ordinance 2026-74 has not been adopted: the filed ordinance text shows blank 'Passed,' vote-tally, and readings fields, and reporting on the September 10 committee session confirms 'The ordinance did not receive a vote tonight and remains at first reading while staff and the law department continue review.' A regional real-estate industry brief (Akron Cleveland Association of Realtors, 'Local Lineup,' 2026-09-10) characterized the item as already 'extended,' but the underlying agenda and ordinance documents show it is still pending as of 2026-09-23.",No pending applications reported,Review of zoning and business regulations; hardship appeal process included (ORC Chapter 2506 appeal pathway),False,0,0,High,active,oh-tallmadge-2026,41.101462,-81.441799,2026-04-13,unverified,180,fixed_days,,"[""data_center""]","[""regulatory_gap"", ""water"", ""grid_energy"", ""land_use_compatibility"", ""environmental"", ""noise""]"
Ohio,OH,Tiffin,City,"2026-04-20 (third reading waived; passed 6-0 on third reading, declared emergency by second 6-0 vote per tiffinohio.net)",Up to 12 months; clock stops early if zoning review completes earlier,"Resolution 2026-42 (sharpened from ""unnumbered ordinance"" — confirmed via tiffinohio.net reporting)",Desire to craft zoning rules or consider prohibition while Ohio lawmakers consider statewide regulation; Law Director Zach Fowler walked council through proposal in March; City Administrator Nick Dutro framed purpose,Active,No data center proposal in Tiffin per Mayor Lee Wilkinson at April 6 council meeting,Zoning options under review; bars establishment or conversion of any structure into a data center for up to 12 months,False,0,0,High,active,oh-tiffin-2026,41.114485,-83.177954,2026-04-20,exact,365,fixed_days,,"[""data_center""]","[""regulatory_gap"", ""legal_or_litigation""]"
Ohio,OH,Trenton Township (Delaware County),Township,2026-04-01 (Board of Trustees unanimous vote at April 1 meeting; per Delaware Gazette quoting the resolution),12 months from the date of adoption,"Trenton Township Board of Trustees resolution imposing a temporary moratorium on zoning certificates, site plans and development applications for data centers in unincorporated Trenton Township (resolution number not found)","Noise, water use and grid strain; zoning resolution does not define data centers; neighboring Sunbury's rezoning of 330 acres for a data center (AWS).",Active as of 2026-09-23; 12-month moratorium adopted 2026-04-01 runs to 2027-04-01.,Proposed data center on land annexed/rezoned by the City of Sunbury next to the township.,Township Zoning Commission directed to review and propose zoning amendments for data centers.,False,0,0,High,active,oh-trenton-township-delaware-county-2026,40.241033,-82.801498,2026-04-01,exact,365,fixed_days,,"[""data_center""]","[""noise"",""water"",""grid_energy"",""regulatory_gap"",""specific_project""]"
Ohio,OH,Twinsburg,City,"2026-04-14 (City Council, unanimous, rules suspended, adopted as emergency; per approved 4/14/26 council minutes)",Not to exceed twelve (12) months,"Ordinance No. 2026-065 (City of Twinsburg), emergency, establishing a moratorium on accepting for filing and issuing zoning and/or occupancy permits for any building, structure, use or change of use involving data centers as a principal use","Resident concern over rumored data center activity (energy demand, environmental effects incl. pollinators, water, wastewater capacity); time to study and set zoning regulations.",Active as of 2026-09-23; 12-month moratorium adopted 2026-04-14 runs to about 2027-04-14.,None; city FAQ states there is no active proposal.,Council adopted a one-year moratorium covering zoning and occupancy applications and 'similar use' pathways while the city studies regulations (law director estimated 2-5 months of study).,False,0,0,High,active,oh-twinsburg-2026,41.312555,-81.440113,2026-04-14,exact,365,fixed_days,,"[""data_center""]","[""regulatory_gap"",""grid_energy"",""environmental"",""water"",""infrastructure_capacity""]"
Ohio,OH,Upper Sandusky,City,"2026-07 (city council approved six-month moratorium in July 2026 per the city's 2026-08-25 press release; Daily Chief Union reported passage on 2026-07-08, so likely at the 2026-07-06 meeting; OCJ map says August 2026)",Six months,City of Upper Sandusky council legislation (number not found) imposing a six-month moratorium on acceptance and processing of new data center developments and accessory power facilities,Proposal (Smartland Energy) for a ~$600M data center north of the city with a 150 MW natural gas power plant; city reviewing rules for 'high resource demand' development.,Active as of 2026-09-23; six-month moratorium approved in July 2026 runs to about January 2027 while the Planning Commission considers standards for 'High Resource Demand Facilities.',Proposed data center plus 150 MW gas-fired power plant north of Upper Sandusky (Smartland Energy).,Planning Commission reviewing zoning to define and regulate High Resource Demand Facilities.,False,0,0,High,active,oh-upper-sandusky-2026,40.827278,-83.281309,2026-07,month_only,180,fixed_days,,"[""data_center""]","[""specific_project"",""regulatory_gap"",""infrastructure_capacity"",""water""]"
